Axial,Tangential,Radial,fault
-1.92,-1.88,12.51,0
-0.94,4.47,11.22,0
-0.31,3.3,6.28,0
1.77,-3.57,8.87,0
-0.67,-2.16,7.77,0
-2.9,0.04,11.02,0
-1.69,4.59,11.38,0
2.39,-1.37,9.41,0
-0.12,-2.08,8.2,0
-2.2,0.27,10.24,0
-1.14,3.96,12.79,0
0.71,3.73,8.08,0
1.06,-1.73,6.51,0
-2.08,-2.9,13.85,0
-1.53,3.22,13.53,0
-2.43,2.98,8.98,0
1.37,0.27,9.73,0
0.39,-2.82,10.04,0
-2.12,0.82,10.2,0
-1.88,4.12,9.1,0
1.14,2.9,8.55,0
0.43,0.67,6.12,0
-1.45,-3.65,10.71,0
-2.35,2.63,14.4,0
0.98,3.02,10.59,0
0.2,1.18,7.45,0
0.27,-2.82,11.57,0
-1.57,-0.43,11.34,0
-1.65,4.71,9.69,0
-0.27,2.43,6.55,0
0.98,0.08,6.83,0
-1.26,-3.26,8.12,0
-3.3,1.61,12.75,0
0.16,3.77,11.89,0
1.65,-0.39,8.08,0
0.78,-3.84,9.38,0
-1.53,-1.96,13.3,0
-0.63,3.57,11.73,0
0.08,3.77,6.83,0
1.22,-3.3,7.81,0
-0.78,-2.2,7.88,0
-2.59,-0.04,10.59,0
-2,4.67,10.59,0
1.69,-0.2,9.69,0
0,-2.2,8.55,0
-2.55,0.35,10.16,0
-1.06,4.31,9.49,0
0.63,3.45,8.71,0
0.39,-0.51,5.92,0
-1.96,-3.69,13.1,0
-1.53,3.26,14.4,0
-2.12,3.3,9.45,0
0.63,0.31,8.67,0
0.16,-2.2,11.26,0
-2.12,0.24,10.47,0
-1.69,4.24,8.98,0
1.29,3.06,8,0
0.9,0.16,6.12,0
-1.49,-3.1,9.38,0
-2.51,1.88,13.93,0
-1.49,3.57,11.69,0
-0.47,2.43,6.79,0
0.75,-3.49,10.94,0
-1.65,-1.49,12.28,0
-1.33,4.04,10.2,0
-0.59,3.22,6.28,0
0.9,-4.08,9.61,0
-1.18,-2.43,7.53,0
-3.37,1.06,11.81,0
-0.67,4.47,10.98,0
2.04,-0.94,9.1,0
-0.47,-2.04,7.61,0
-2.98,0.31,10.67,0
-0.63,3.77,10.32,0
0.27,3.53,7.45,0
1.06,-1.96,6.86,0
-2.35,-2.9,13.77,0
-1.33,4.24,13.45,0
0.86,3.22,8.55,0
1.1,0.08,9.49,0
0.16,-2.12,9.89,0
-2.59,0.63,9.96,0
-1.88,5.26,9.22,0
1.18,2.82,9.96,0
0.43,0.12,5.73,0
-1.33,-3.45,10.9,0
-2.94,3.45,14,0
-1.84,4.9,10.87,0
0.16,1.37,7.61,0
0.47,-2.98,11.3,0
-1.69,0.04,11.69,0
-1.45,4.12,9.3,0
0.86,3.33,6.9,0
1.41,-0.35,7.14,0
-1.45,-2.59,8.16,0
-2.82,1.57,13.14,0
0.08,3.84,11.69,0
-0.39,2.9,6.71,0
0.71,-3.18,10,0
-1.65,-2.63,12.71,0
-0.35,3.73,10.87,0
-0.2,3.37,6.55,0
1.61,-3.92,8.9,0
-0.78,-2.39,7.57,0
-3.3,-0.04,11.18,0
-1.14,4.24,11.38,0
1.41,-0.16,8.9,0
-0.35,-2.08,7.96,0
-2.94,0.24,10.16,0
-1.22,3.53,10.55,0
0.43,-0.43,9.65,0
0.78,-1.8,6.63,0
-1.96,-2.59,14.16,0
-0.98,3.14,13.26,0
0.9,3.61,8.28,0
1.41,-1.29,6.08,0
0,-2.43,9.49,0
-2.31,0.16,10.16,0
-2.31,4.16,9.38,0
1.26,0.24,9.41,0
0.31,-0.08,5.84,0
-1.65,-3.33,12.55,0
-1.8,2.63,14.71,0
1.1,2.98,10.04,0
0.63,-0.04,6.16,0
0.39,-3.49,10.12,0
-1.8,0.47,10.94,0
-1.88,4.35,8.94,0
0.04,1.29,7.45,0
0.82,-3.33,11.73,0
-1.65,-0.71,11.41,0
-2.71,3.84,9.49,0
0.9,3.22,11.49,0
1.1,-0.2,6.86,0
-1.18,-2.94,8.04,0
-3.02,1.41,13.06,0
0.43,4.2,11.65,0
-0.27,2.67,6.47,0
0.9,-3.53,10.12,0
-1.29,-2.63,12.87,0
-0.82,4.2,11.02,0
-0.2,3.49,6.71,0
0.94,-3.69,8.51,0
-0.67,-2.28,7.77,0
-2.79,0.12,11.06,0
-1.02,4,10.79,0
1.84,0.12,9.49,0
-0.59,-1.77,7.77,0
-2.12,-2.79,10.63,0
-0.63,3.33,10.55,0
0.63,3.61,7.41,0
1.14,-1.84,6.75,0
-2.51,-3.02,13.77,0
-1.02,3.53,13.49,0
0.75,3.69,8.2,0
1.22,0.08,9.65,0
0.27,-2.39,9.57,0
-2.51,0,10.16,0
-1.53,3.65,9.69,0
1.18,2.98,8.98,0
0.27,0,5.81,0
-1.92,-2.79,12.51,0
-2.24,3.22,14.4,0
-1.92,4.43,9.61,0
0.24,0.98,8.75,0
0.35,-2.59,11.14,0
-1.8,0.24,11.1,0
-2.08,3.84,8.71,0
0.9,3.33,10.98,0
0.78,0.35,6.24,0
-1.29,-3.45,9.1,0
-2.82,1.57,14.16,0
0.59,3.8,11.34,0
-0.16,1.96,6.71,0
0.75,-3.77,10.9,0
-1.57,-1.06,12.32,0
-0.94,3.96,10.32,0
-0.55,3.22,6.39,0
1.06,-3.33,9.77,0
-1.02,-2.2,7.49,0
-3.14,1.14,12.12,0
-0.67,4.43,11.49,0
1.84,-0.86,8.51,0
-0.27,-2.63,7.69,0
-2.82,0.43,10.94,0
-0.98,4.47,10.83,0
0.2,3.8,7.57,0
0.75,-2.28,6.98,0
-2.24,-2.55,14.12,0
-0.9,3.96,13.06,0
0.86,3.77,7.92,0
1.69,-0.39,9.69,0
0.16,-2.39,9.34,0
-2.59,0.43,10.16,0
-2.2,3.92,9.53,0
1.33,3.3,8.98,0
0.55,-0.12,6.04,0
-1.92,-3.84,11.73,0
-1.96,2.59,14.28,0
0.86,3.61,9.85,0
0.55,0.47,8.55,0
0.31,-2.86,11.14,0
-2.04,-0.16,11.06,0
-1.49,3.61,8.71,0
-0.31,1.73,7.3,0
0.78,-0.04,6.35,0
-1.02,-3.53,8.75,0
-2.75,1.8,13.81,0
0.94,3.22,11.45,0
1.1,-0.24,7.06,0
0.71,-3.14,10.51,0
-1.49,-1.84,12.28,0
-1.02,3.69,10.47,0
-0.24,3.1,6.47,0
1.02,-3.65,9.61,0
-1.65,-2.16,13.18,0
-0.51,4.63,11.38,0
-0.39,3.45,6.75,0
2.08,-0.86,8.9,0
-0.47,-2.24,7.61,0
-2.75,0.16,10.79,0
-1.49,4.08,10.63,0
1.69,-0.16,9.89,0
1.06,-2.24,6.59,0
-2.16,-2.16,13.85,0
-0.59,3.06,13.26,0
0.67,3.57,7.77,0
1.22,-2.16,6.79,0
-0.31,-2.08,13.96,0
-2.35,-0.47,10.43,0
-2.04,4.51,10.63,0
1.45,-0.59,9.61,0
-0.27,-2.28,8.32,0
-2.94,0.27,10.12,0
-1.33,3.88,10.71,0
1.49,-0.2,9.65,0
0.98,-2.67,6.86,0
-2,-2.86,14.2,0
-0.75,3.45,12.94,0
0.86,2.98,7.37,0
1.1,-2.94,7.18,0
-0.24,-2.43,14.08,0
-2.94,0.04,10.43,0
-1.69,3.92,10.67,0
2.12,-0.51,9.69,0
-0.31,-2.12,8.08,0
-2.86,0.12,10.32,0
-1.61,4.24,10.08,0
0.31,-0.71,9.85,0
1.02,-2.75,7.3,0
-2.31,-2.75,13.96,0
-0.63,3.53,12.98,0
0.08,3.77,7.18,0
1.06,-2.82,7.37,0
-0.39,-1.96,8.12,0
-3.26,0.59,10.08,0
-1.61,4.12,11.26,0
1.96,-0.47,9.57,0
-0.16,-2.28,8.12,0
-2.98,0.55,10.24,0
-1.14,3.96,10.87,0
0.2,3.61,7.53,0
0.9,-2.71,7.14,0
-1.96,-2.67,14.24,0
-1.1,4.24,12.59,0
0.31,4.2,7.41,0
1.61,-0.31,9.45,0
-0.35,-2.16,8.04,0
-2.59,-0.71,10.47,0
-2.08,5.06,10.51,0
1.53,-0.04,9.73,0
0.98,-2.28,8.24,0
-1.84,-2.67,13.85,0
-0.71,3.18,13.02,0
0.24,3.49,7.92,0
0.71,-2.12,6.79,0
-0.39,-2.75,13.93,0
-2.59,3.1,13.34,0
-1.69,3.73,10.08,0
1.41,-0.31,9.61,0
0.2,-2.16,9.1,0
-2.71,-0.12,10,0
-2.39,4.94,10.08,0
1.69,-0.47,9.81,0
0.82,-1.57,6.04,0
-2,-2.67,13.81,0
-0.67,2.71,13.93,0
0.94,3.18,8.79,0
0.63,-1.1,6.04,0
0,-2.31,9.02,0
-2.71,0.47,10.08,0
-2.28,4.16,9.57,0
1.33,0,9.81,0
0.67,-1.14,9.49,0
-2.31,-2.79,13.73,0
-1.49,3.65,13.53,0
0.78,3.37,8.47,0
0.71,-1.33,6.2,0
0.2,-2.67,13.73,0
-1.96,-0.39,9.89,0
-1.92,4.51,9.61,0
1.14,0.27,9.45,0
0.31,-2.39,9.18,0
-2.08,-2.98,10,0
-2.28,3.96,13.53,0
1.02,3.8,8.39,0
0.51,-0.82,6.12,0
-1.77,-3.73,13.3,0
-1.29,3.33,13.53,0
1.02,3.14,8.63,0
1.41,0.35,9.77,0
0.24,-2.82,10,0
-2.51,-0.2,10.16,0
-1.96,3.73,9.57,0
1.1,3.26,9.49,0
0.94,-1.26,6.16,0
-2.16,-2.9,13.14,0
-1.45,2.55,14.24,0
1.06,3.02,9.18,0
1.02,0.2,9.41,0
0.35,-2.9,10.08,0
-2.24,-0.04,10.04,0
-2.28,4.94,9.02,0
0.9,0.47,9.3,0
0.55,-0.35,6.08,0
-1.73,-3.8,12.71,0
-1.61,3.41,13.77,0
1.14,3.18,8.83,0
0.43,-1.1,5.57,0
-0.12,-2.31,10.2,0
-2.28,0.63,10.12,0
-2.04,4.59,9.38,0
1.33,0.12,9.45,0
-0.12,-2.35,9.65,0
-1.96,0.12,10.04,0
-1.26,3.37,14.12,0
1.1,3.37,8.75,0
0.39,-0.59,5.96,0
-2.16,-2.79,13.26,0
-1.49,3.18,14.24,0
-2.08,3.53,8.51,0
1.14,-0.12,9.57,0
0.27,-2.43,9.77,0
-2.47,0.55,10.08,0
-2,3.73,9.61,0
1.22,3.02,9.53,0
0.27,-0.75,5.88,0
-2.04,-3.69,12.87,0
-1.53,3.84,13.61,0
1.41,2.98,8.79,0
1.18,0.39,9.65,0
0.27,-2.47,9.73,0
-2.31,-0.08,10.2,0
-2,4.59,9.53,0
1.33,0.12,9.77,0
0.67,-0.59,5.96,0
-2.12,-3.22,13.45,0
-1.41,3.61,13.53,0
0.75,3.77,7.92,0
1.37,-2.04,6.47,0
-0.35,-2.2,8.47,0
-3.1,0.78,10.16,0
-1.8,4.59,10.12,0
1.37,0,9.77,0
0.98,-1.92,8.16,0
-1.8,-2.98,13.77,0
-0.82,3.92,12.4,0
0.24,3.73,6.98,0
0.78,-2.86,7.81,0
-2,-2.63,13.96,0
-2.82,4.04,11.89,0
-0.86,3.96,11.1,0
1.88,-0.59,9.18,0
-0.39,-2.39,7.96,0
-2.47,0.27,11.49,0
-0.63,3.84,11.22,0
2.08,-1.22,8.79,0
0.9,-3.3,8.87,0
-1.73,-2.59,13.61,0
-0.82,4.12,11.57,0
-0.31,3.33,6.35,0
0.86,-3.14,9.81,0
-1.69,-2.08,12.71,0
-3.37,4.08,10.79,0
-0.08,4.28,11.96,0
1.53,-0.2,7.53,0
-0.98,-2.47,7.69,0
-3.57,0.98,12.59,0
0.27,3.49,11.89,0
-0.35,-0.27,7.1,0
0.9,-3.26,10.94,0
-1.37,-1.45,12.28,0
-1.45,4.75,9.85,0
-0.47,2.51,6.55,0
0.71,-3.1,10.9,0
-1.26,-0.78,11.96,0
-1.29,4,9.41,0
0.94,3.3,11.3,0
1.18,0.67,6.59,0
-1.37,-3.49,8.51,0
-2.63,2.08,14.4,0
1.22,2.79,10.75,0
-0.31,1.49,7.57,0
0.59,-2.86,11.53,0
-1.92,-0.16,10.9,0
-1.26,3.1,8.98,0
0.24,0.75,7.88,0
0.55,0.2,5.92,0
-1.61,-4.12,10.71,0
-2.35,2.98,14.16,0
1.53,2.79,10.12,0
0.51,-0.2,5.65,0
0.35,-2.63,11.22,0
-2.08,0.55,10.4,0
-1.8,4.12,9.45,0
1.02,-0.08,9.3,0
0.04,-2.39,9.65,0
-1.96,-2.9,9.89,0
-1.26,3.26,13.85,0
0.94,3.65,8.28,0
0.94,-0.94,6.47,0
-2.08,-3.49,13.57,0
-0.98,3.49,13.38,0
-2.08,3.92,7.37,0
1.69,-0.24,9.77,0
0.47,-2.51,8.28,0
-2.55,0.24,10.43,0
-1.06,3.84,10.59,0
0.04,4.16,9.14,0
1.02,-2.82,7.96,0
-1.65,-2.71,13.42,0
-0.47,3.45,11.57,0
-0.16,3.61,6.75,0
1.8,-3.53,9.3,0
-0.78,-2.31,7.45,0
-3.18,1.37,13.02,0
0.24,4,11.57,0
1.57,-0.51,7.37,0
0.63,-2.94,7.92,0
-1.65,-0.9,11.85,0
-0.86,3.8,9.22,0
-0.2,1.8,7.1,0
0.59,-3.77,11.41,0
-2,0.16,11.14,0
-1.37,3.45,8.87,0
1.41,3.33,10.43,0
0.59,0.35,5.92,0
-1.45,-3.73,11.22,0
-1.65,2.51,14.4,0
1.06,3.41,9.61,0
0.94,0.24,8.63,0
0.08,-2.63,10.04,0
-2.55,0.78,10.24,0
-1.45,3.22,9.41,0
1.33,3.1,8.94,0
0.67,-0.98,6.08,0
-2.63,-2.75,13.69,0
-1.33,3.45,13.49,0
0.24,3.57,8.32,0
1.77,0.2,9.77,0
-0.27,-2.16,8.59,0
-2.59,-0.16,10.43,0
-1.26,3.37,10.83,0
1.92,-0.67,9.49,0
1.14,-2.43,7.73,0
-1.96,-2.79,13.61,0
-0.86,4.28,12.16,0
0,3.8,6.75,0
1.1,-2.94,8.43,0
-0.51,-2.16,13.3,0
-3.18,5.1,11.38,0
-0.51,3.41,11.49,0
1.8,-0.43,8.32,0
-1.22,-1.92,7.61,0
-3.02,0.35,11.96,0
-0.2,4.24,11.38,0
1.88,-0.43,8.32,0
0.78,-3.49,9.57,0
-1.45,-2.2,12.91,0
-0.47,3.41,10.83,0
-0.55,3.1,6.24,0
1.1,-4.2,10.16,0
-1.45,-1.45,12.28,0
-0.86,3.69,10.2,0
0,4.31,6.39,0
1.57,-0.47,7.22,0
-0.71,-3.33,8,0
-3.14,1.37,13.22,0
0.98,2.75,11.69,0
-0.55,2.43,6.67,0
0.75,-3.41,11.02,0
-1.49,-0.75,11.96,0
-1.29,4.04,9.34,0
-0.16,1.45,7.06,0
0.86,-3.45,11.3,0
-1.37,-3.06,9.02,0
-2.79,1.65,14.2,0
0.86,3.49,11.14,0
1.1,-0.04,6.43,0
-1.57,-3.53,9.26,0
-1.53,1.88,14.55,0
-1.57,4.08,8.94,0
0.08,0.55,7.69,0
0.55,-2.67,11.57,0
-2.04,0.47,10.79,0
-1.53,4.39,9.1,0
1.37,2.67,10.16,0
0.35,-0.24,5.84,0
-1.61,-3.37,11.02,0
-2.82,2.55,14.24,0
0.98,4.2,9.92,0
0.51,1.02,8.55,0
0.51,-2.94,11.22,0
-1.92,0.94,10.51,0
-2.08,4.12,8.9,0
1.49,0.82,8.94,0
0.63,0.2,5.92,0
-1.69,-3.69,11.77,0
-2.04,2.82,14.32,0
1.1,3.18,9.22,0
0.67,0.47,9.02,0
0.47,-2.55,10.59,0
-2.16,0.35,10.32,0
-1.96,4.04,9.18,0
1.06,0.35,9.26,0
0.47,-0.39,5.77,0
-1.88,-3.65,12.98,0
-1.92,3.26,14.08,0
0.71,3.92,8.87,0
1.18,0.16,5.92,0
0.35,-2.75,9.81,0
-2.59,0.31,10.16,0
-2.2,4.47,9.61,0
1.29,0.04,9.77,0
0.47,-1.37,5.92,0
-1.69,-3.8,13.57,0
-1.06,3.41,13.45,0
0.75,3.69,8.04,0
1.57,-0.12,5.96,0
-0.24,-2.55,8.79,0
-2.59,0.24,10.08,0
-1.73,4,9.85,0
1.37,-0.24,10,0
-0.31,-2.2,8.9,0
-2.28,-2.86,9.96,0
-1.1,4.12,13.38,0
0.75,3.14,7.96,0
0.78,-1.69,6.59,0
-1.77,-2.94,14.08,0
-0.9,3.26,13.1,0
-1.65,4.12,7.77,0
1.84,-0.51,9.61,0
-0.39,-2,8.55,0
-2.79,-0.08,10.36,0
-1.61,4.47,11.02,0
2.16,-0.75,9.57,0
1.06,-2.59,7.73,0
-1.61,-2.9,14.08,0
-0.47,3.8,12.4,0
-0.04,3.37,7.1,0
1.18,-2.79,7.53,0
-2.04,-2.67,14,0
-0.86,4.04,12.36,0
-0.55,3.41,6.67,0
1.88,-0.08,8.98,0
-0.63,-1.65,7.85,0
-3.3,-0.12,11.26,0
-0.39,3.45,11.3,0
1.69,-0.47,8.59,0
1.06,-3.33,7.77,0
-1.41,-2.59,13.14,0
-0.78,4.12,11.38,0
-0.12,3.02,6.59,0
0.94,-3.53,9.06,0
-1.49,-2.24,12.94,0
-0.59,3.88,10.71,0
-0.12,4.35,6.55,0
1.69,-0.39,7.73,0
-1.06,-2.59,7.57,0
-3.02,1.37,13.3,0
0.47,3.65,11.45,0
-0.78,-0.04,7.1,0
0.98,-3.45,11.06,0
-1.69,-1.22,11.92,0
-0.94,4.24,9.92,0
-0.2,2.31,6.55,0
0.75,-3.45,11.49,0
-1.49,-0.71,11.69,0
-0.9,3.02,9.53,0
0.82,3.69,11.85,0
0.98,0.2,6.47,0
-1.14,-3.77,8.79,0
-3.06,1.57,13.77,0
-1.33,3.69,11.45,0
-0.24,2.04,7.02,0
0.67,-3.73,11.3,0
-1.41,-0.51,11.69,0
-1.33,3.53,9.45,0
-0.35,1.88,7.45,0
0.98,-3.41,11.53,0
-1.29,-3.45,8.63,0
-2.9,1.84,14.24,0
1.1,3.18,10.98,0
0.98,0.24,6.47,0
-1.41,-3.49,8.79,0
-1.57,-0.51,11.34,0
-1.14,3.92,9.73,0
0.31,1.65,6.94,0
0.63,-3.18,11.45,0
-1.49,-0.51,11.45,0
-1.57,4.59,9.53,0
1.1,4.16,6.9,0
0.86,0.67,6.28,0
-1.37,-3.26,8.87,0
-2.82,1.88,14.08,0
-1.22,2.94,11.18,0
-0.16,1.65,7.34,0
0.51,-3.49,11.34,0
-1.45,-0.08,11.45,0
-1.29,4,9.1,0
-0.04,1.69,7.73,0
1.02,-3.69,11.41,0
-1.65,-3.33,9.1,0
-2.51,1.92,14.28,0
1.18,3.22,11.1,0
0.47,0.39,6.16,0
0.2,-3.84,9.22,0
-1.69,0,11.14,0
-1.65,4.35,9.18,0
-0.31,1.45,7.37,0
0.71,-3.14,11.73,0
-1.61,0,11.26,0
-2.67,1.77,9.45,0
1.45,2.59,11.1,0
0.55,0.2,6.24,0
-1.41,-3.41,9.18,0
-1.53,1.77,13.89,0
-1.53,3.92,9.3,0
0.04,1.69,7.34,0
0.39,-3.06,11.41,0
-1.77,0.04,11.53,0
-2.67,3.69,8.83,0
0.86,3.65,11.41,0
1.1,0.27,6.47,0
-1.45,-3.18,8.79,0
-2.86,2.35,13.93,0
-1.22,3.69,11.49,0
-0.39,1.73,6.98,0
0.47,-2.86,11.49,0
-1.73,-0.24,11.26,0
-1.18,4.16,9.14,0
-0.27,1.69,6.94,0
0.98,0.31,11.49,0
-0.9,-3.53,8.79,0
-3.1,2,13.77,0
1.02,3.49,11.85,0
1.06,-0.08,6.55,0
0.27,-3.65,8.63,0
-1.53,-1.02,11.81,0
-1.73,4.39,9.45,0
-0.39,2.24,6.94,0
0.63,-3.77,11.3,0
-1.26,-1.06,11.89,0
-1.45,4.16,9.57,0
0.51,3.37,11.22,0
1.02,-0.12,6.94,0
-1.49,-2.98,8.12,0
-2.86,1.73,13.81,0
0.59,3.41,11.3,0
-0.59,2.16,6.79,0
0.67,-3.45,11.34,0
-1.37,-0.82,11.81,0
-1.18,3.77,9.85,0
-0.47,2.28,6.79,0
0.94,-3.37,11.1,0
-1.26,-3.53,11.96,0
-3.06,1.69,13.3,0
0.86,3.45,11.49,0
1.14,-0.12,6.94,0
-0.98,-3.73,8.24,0
-2.82,1.22,13.26,0
0.67,3.26,11.57,0
-0.75,2.71,6.79,0
1.06,-4.12,10.47,0
-1.57,-0.9,12.43,0
-0.78,3.45,10.36,0
-0.39,2.51,6.63,0
0.9,-3.84,10.36,0
-1.22,-3.14,12.47,0
-3.33,1.06,12.75,0
0.39,3.8,11.89,0
1.14,-0.08,7.69,0
-1.1,-2.9,7.61,0
-3.06,0.75,12.55,0
0.08,4.2,11.89,0
-0.2,2.71,6.51,0
0.98,-3.77,9.57,0
-1.57,-1.77,13.06,0
-1.18,4.59,10.79,0
0.04,3.45,6.55,0
1.96,-0.94,8.08,0
-0.63,-2.63,7.73,0
-3.33,0.63,12.08,0
-0.43,3.96,11.41,0
1.96,-0.31,8.32,0
-0.55,4.28,11.45,0
-0.2,3.37,6.63,0
1.14,-3.26,9.14,0
-1.65,-1.92,13.3,0
-0.86,4.39,11.65,0
-0.71,3.88,6.51,0
1.88,-0.78,8.63,0
-0.94,-2.16,7.81,0
-3.26,0.47,11.41,0
-0.86,4.04,11.3,0
1.73,-0.67,8.67,0
1.06,-3.22,8.67,0
-1.73,-2.08,13.14,0
-1.06,4.31,11.89,0
0.16,3.65,6.98,0
1.06,-3.41,8.04,0
-0.67,-1.92,7.96,0
-2.94,0.08,10.9,0
-1.26,4.08,10.83,0
2.28,-0.98,9.22,0
-0.43,-2.35,7.73,0
-2.79,0.47,10.87,0
-0.94,3.84,10.94,0
0.04,4.04,6.98,0
1.22,-2.82,7.53,0
-1.8,-3.14,13.73,0
-0.24,3.57,12.71,0
-0.04,4.12,7.26,0
1.92,-0.59,7.1,0
-0.2,-2.47,8.12,0
-2.98,0.31,10.12,0
-1.37,4.43,10.4,0
1.69,-0.47,9.65,0
-0.43,-1.57,8.67,0
-1.84,-2.86,10.24,0
-1.18,3.61,13.1,0
0.55,3.96,7.85,0
1.1,-1.8,6.59,0
-2.35,-3.02,14,0
-1.29,3.18,13.34,0
0.63,3.8,8.43,0
1.65,-0.27,9.85,0
-0.47,-2.31,8.83,0
-2.39,0.51,10.2,0
-2,4.16,9.65,0
0.51,0.08,9.77,0
0.86,-1.41,6.35,0
-2.28,-2.55,13.69,0
-0.67,3.84,13.89,0
0.82,3.45,8.43,0
1.33,0.16,9.65,0
-0.24,-1.96,9.38,0
-2.63,0.47,9.92,0
-2.43,4.86,9.57,0
1.14,2.75,9.65,0
0.71,-1.02,6.16,0
-2.12,-2.75,13.42,0
-1.49,2.94,13.77,0
1.33,3.1,8.79,0
1.02,0.39,9.38,0
-0.04,-2.04,9.49,0
-2.59,0.27,10.24,0
-2.31,4.82,9.3,0
1.14,0.27,9.57,0
0.67,-0.9,5.81,0
-2.24,-3.33,13.73,0
-1.41,3.06,13.81,0
0.94,3.18,8.9,0
1.26,-0.47,6.08,0
0.12,-2.35,9.65,0
-2.51,-0.35,10.36,0
-2.28,4.31,9.1,0
0.86,0.51,9.26,0
0.78,-0.55,10.12,0
-2.08,-3.41,13.06,0
-1.57,3.61,14.08,0
1.14,3.37,8.94,0
0.31,-0.2,5.92,0
-1.92,-3.26,12.59,0
-1.57,2.71,14.04,0
-2,4.86,9.57,0
0.94,0.16,9.1,0
0.55,-2.12,10.83,0
-2.35,0.55,10.16,0
-1.61,3.73,9.18,0
1.18,3.33,9.61,0
0.63,0.04,5.77,0
-2,-3.33,11.89,0
-2.35,3.37,13.85,0
-2.16,3.41,9.96,0
0.35,0.78,8.9,0
0.24,-2.55,11.06,0
-2.08,1.18,10.59,0
-2.28,4.39,8.51,0
1.14,3.45,8.32,0
0.71,0.43,6.08,0
-2,-3.37,10.47,0
-2.39,2.75,14.44,0
1.14,2.79,10.4,0
0.2,1.06,7.96,0
0.35,-2.79,11.65,0
-1.88,0.43,10.83,0
-1.29,3.65,9.1,0
0.2,1.22,7.14,0
0.86,0.67,6.16,0
-1.8,-3.14,9.22,0
-2.67,2.04,14.16,0
0.9,2.94,11.18,0
-0.2,1.77,7.14,0
0.51,-3.26,11.26,0
-1.45,-0.71,11.89,0
-1.26,3.96,9.1,0
-0.04,2.08,6.98,0
0.9,-3.14,11.02,0
-1.65,-2.94,8.47,0
-2.98,2.08,13.81,0
0.75,3.14,11.45,0
1.33,-0.47,7.14,0
-1.06,-3.26,7.77,0
-1.65,1.14,13.18,0
-0.75,3.96,10.43,0
-0.51,2.75,6.35,0
0.71,-3.45,10.59,0
-1.69,-1.53,12.24,0
-0.98,4.43,10.71,0
-0.75,3.57,6.24,0
1.69,-3.61,9.69,0
-0.86,-2.2,7.65,0
-3.37,0.59,12.12,0
-0.08,4.16,11.73,0
1.84,-0.59,8.28,0
-0.82,-2.24,7.65,0
-1.65,0.63,11.77,0
-0.86,4.04,11.22,0
-0.12,3.45,6.51,0
1.02,-3.57,8.63,0
-1.77,-2.59,13.45,0
-0.75,4.2,11.57,0
-0.55,3.88,6.75,0
2.24,-1.02,8.94,0
-0.82,-2.43,7.34,0
-3.02,-0.04,11.3,0
-1.33,4.9,11.18,0
1.96,-0.67,9.18,0
-0.51,-1.96,8.04,0
-2.24,0.24,10.55,0
-0.71,4.24,12.55,0
0,4,7.18,0
0.9,-2.79,7.3,0
-2,-2.67,13.96,0
-0.98,3.73,12.83,0
-1.53,3.69,7.65,0
1.84,-0.43,9.61,0
0,-2.31,8.83,0
-2.31,-0.82,10.24,0
-2.16,4.59,9.65,0
1.73,-0.31,9.69,0
0.78,-1.41,6.04,0
-2.08,-3.06,13.85,0
-1.06,3.84,13.77,0
0.82,3.14,8.87,0
0.27,-0.16,5.84,0
-0.04,-2.28,9.57,0
-2.24,0.43,10.2,0
-2.08,4.16,9.41,0
0.9,0.16,9.26,0
0.9,-2.16,10.4,0
-2,-3.06,12.59,0
-1.69,2.82,14.36,0
1.14,3.14,9.45,0
0.51,0.35,5.92,0
-1.77,-3.77,11.85,0
-2.28,2.08,14.32,0
-1.96,4.63,9.26,0
0.16,0.82,8.55,0
0.35,-2.55,11.18,0
-1.53,0.43,10.67,0
-1.88,4.2,8.71,0
1.18,2.55,10.83,0
0.63,0.59,6,0
-1.84,-3.49,10.24,0
-2.63,2.35,14.4,0
1.06,2.47,10.67,0
0.04,1.61,7.88,0
0.39,-2.98,11.41,0
-1.33,-0.04,11.53,0
-1.1,3.06,9.14,0
-0.27,1.29,7.14,0
1.14,0.24,6.79,0
-1.61,-3.41,8.59,0
-2.94,2.39,13.96,0
0.71,3.14,11.3,0
1.1,-0.08,6.86,0
0.59,-3.41,11.06,0
-1.8,-0.78,12.08,0
-1.02,4.16,10,0
-0.43,2.86,6.32,0
0.55,-3.37,10.63,0
-1.45,-1.53,12.32,0
-1.22,3.57,10.47,0
0.27,3.02,6.51,0
1.29,0,7.88,0
-1.33,-3.06,7.73,0
-3.37,1.49,12.28,0
-0.43,4.12,11.41,0
-0.27,2.98,8.08,0
1.1,-3.53,9.57,0
-1.73,-2.55,12.91,0
-0.2,3.69,11.53,0
-0.31,3.65,6.43,0
1.18,-3.14,8.51,0
-0.75,-1.92,7.37,0
-2.94,0.27,11.38,0
-0.94,3.92,10.71,0
1.96,-0.35,8.98,0
-0.67,-2.43,7.69,0
-3.33,0.86,10.51,0
-0.47,4.04,10.67,0
0.55,3.41,7.14,0
0.94,-2.82,7.34,0
-1.92,-2.98,13.96,0
-0.98,3.41,13.18,0
0.51,4.04,7.85,0
2.04,-0.59,9.57,0
-0.31,-2.28,8.63,0
-2.51,-0.16,10.08,0
-1.73,4.86,10.28,0
1.69,-0.16,9.85,0
0.9,-1.84,8.71,0
-2.31,-2.79,13.96,0
-1.26,3.37,13.34,0
